,all_middle,comp_text,compound,id_text,line_id,line_label,link,middle_terms,nom_suff
4792,:kur[different],ki kur?-ra ba-an-?ar-ra-a-ba,ki[place] ?ar[place],c.2.2.3,23,23,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.3&display=Crit&charenc=gcirc#,kur[different],
4794,:kur[different],ki kur?-ra ba-an-?ar-ra-ba,ki[place] ?ar[place],c.2.2.3,245,243,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.3&display=Crit&charenc=gcirc#,kur[different],
4799,:kur[different],ki kur?-ra ib?-ta-an-?ar-ra,ki[place] ?ar[place],c.2.2.4,71,71,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.4&display=Crit&charenc=gcirc#,kur[different],
4930,:namšukud[fishing],ki nam-šu-KU?-da um-mi-?ar-?ar,ki[place] ?ar[place],c.5.3.3,157,175,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.3.3&display=Crit&charenc=gcirc#,namšukud[fishing],
4817,:ni[self] dub[tremble],ki ni? dub?-bu he?-bi?-?ar,ki[place] ?ar[place],c.2.4.2.01,30,30,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.01&display=Crit&charenc=gcirc#,ni[self] dub[tremble],
4796,:ni[self] dub[tremble] Enlil[1] eš[shrine] lil[ghost],ki ni? dub?-bu {d}en-lil?-la? eš? lil?-la? ba-ab-?ar,ki[place] ?ar[place],c.2.2.3,346,347,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.3&display=Crit&charenc=gcirc#,ni[self] dub[tremble] Enlil[1] eš[shrine] lil[ghost],
4827,:ni?[thing],ki ni?? ?a?-ra-bi,ki[place] ?ar[place],c.2.4.2.15,111,A114,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.15&display=Crit&charenc=gcirc#,ni?[thing],
4879,:ni??-gur?1[possessions],ki ni??-gur?1 im-mi-?ar-ra-zu,ki[place] ?ar[place],c.4.06.1,22,A24,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.06.1&display=Crit&charenc=gcirc#,ni??-gur?1[possessions],
4901,:sikil[pure] kituš[dwelling],ki sikil-ta ki-tuš-bi hu-mu-un-?a?-?a?,ki[place] ?ar[place],c.4.17.1,20,20,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.17.1&display=Crit&charenc=gcirc#,sikil[pure] kituš[dwelling],
4902,:sikil[pure] kituš[dwelling],ki sikil-ta ki-tuš-bi hu-mu-un-?a?-?a?,ki[place] ?ar[place],c.4.17.1,21,21,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.17.1&display=Crit&charenc=gcirc#,sikil[pure] kituš[dwelling],
4837,:sikil[pure] šuluh[cleansing],ki mu-na-an-sikil-e šu-luh mu-na-an-?a?-?a?,ki[place] ?ar[place],c.2.5.3.1,158,149,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.3.1&display=Crit&charenc=gcirc#,sikil[pure] šuluh[cleansing],
4875,:sud[distant] gu[neck],ki su?-ra?-bi gu? mu-na-ab-?a?-?a?,ki[place] ?ar[place],c.4.05.1,87,87,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.05.1&display=Crit&charenc=gcirc#,sud[distant] gu[neck],
4771,:sukkal[secretary] egal[palace] anaš[why?],ki sukkal e?-gal-la a-na-aš-am? nu-um-?a?-?a?-ne,ki[place] ?ar[place],c.1.8.2.4,160,A155,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.8.2.4&display=Crit&charenc=gcirc#,sukkal[secretary] egal[palace] anaš[why?],
4806,:sumun[old] utud[bear],ki sumun-na-gin? u?-tud-da nu-?a?-?a?,ki[place] ?ar[place],c.2.2.5,65,D18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.5&display=Crit&charenc=gcirc#,sumun[old] utud[bear],
4872,:taka[abandon] si?ar[bolt] kukkug[dark] zalag[shine],ki taka? si-?ar ku??-ku?? zalag ?a?-?a?,ki[place] ?ar[place],c.3.2.05,7,7,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.3.2.05&display=Crit&charenc=gcirc#,taka[abandon] si?ar[bolt] kukkug[dark] zalag[shine],
4909,:ul[distant] kur[mountain] sig[weak] galam[skilful],ki ul kur sig galam-e ?ar-ra,ki[place] ?ar[place],c.4.80.1,187,187,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.80.1&display=Crit&charenc=gcirc#,ul[distant] kur[mountain] sig[weak] galam[skilful],
4881,:ur[liver] sag[good],ki ur? sag? ?ar-ra-da,ki[place] ?ar[place],c.4.06.1,86,A98,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.06.1&display=Crit&charenc=gcirc#,ur[liver] sag[good],
4798,:us[follow] šu[hand],ki us?-sa-a-gin? šu mu-un-na-?a?-?a?,ki[place] ?ar[place],c.2.2.3,480,473,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.3&display=Crit&charenc=gcirc#,us[follow] šu[hand],
4777,:uzga[treasure] šuluh[cleansing],ki uz-ga šu-luh-ha ?ar-ra-zu,ki[place] ?ar[place],c.2.1.5,259,256,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.1.5&display=Crit&charenc=gcirc#,uzga[treasure] šuluh[cleansing],
4834,:zišag?al[encouragement] tum[suitable] nugig[priestess] sa[advice] šu[hand],ki zi-šag?-?al? tum?-ma nu-u?-gig-e sa?-bi šu ?a?-?a?,ki[place] ?ar[place],c.2.5.1.3,29,29,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.1.3&display=Crit&charenc=gcirc#,zišag?al[encouragement] tum[suitable] nugig[priestess] sa[advice] šu[hand],
4835,:zišag?al[encouragement] tum[suitable] nugig[priestess] sa[advice] šu[hand],ki zi-šag?-?al? tum?-ma nu-u?-gig-e sa?-bi šu ?a?-?a?,ki[place] ?ar[place],c.2.5.1.3,31,31,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.1.3&display=Crit&charenc=gcirc#,zišag?al[encouragement] tum[suitable] nugig[priestess] sa[advice] šu[hand],
4931,:?ešhur[plan],ki ?iš-hur-bi mu-un-?ar-re-eš-a-ba,ki[place] ?ar[place],c.5.3.5,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.3.5&display=Crit&charenc=gcirc#,?ešhur[plan],
4766,:?iri[foot],ki ?iri?-zu-še? mu-un-?ar,ki[place] ?ar[place],c.1.8.2.2,119,119,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.8.2.2&display=Crit&charenc=gcirc#,?iri[foot],
4935,:šakira[plant],ki šakir? mu-un-?ar,ki[place] ?ar[place],c.5.3.5,129,126,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.3.5&display=Crit&charenc=gcirc#,šakira[plant],
4785,:šukur[ration] uzga[treasure] eš[shrine],ki šukur?-bi uz-ga eš? ?a?-?a?,ki[place] ?ar[place],c.2.1.7,763,765,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.1.7&display=Crit&charenc=gcirc#,šukur[ration] uzga[treasure] eš[shrine],
5508,-am?:,mi?-am? na-mu-ni-in-dug?,mi[cvne] dug[speak],c.5.3.3,245,263,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.3.3&display=Crit&charenc=gcirc#,,-am?
5435,-bi-im:,mi?-bi-im hu-mu-dug?,mi[cvne] dug[speak],c.2.4.2.b,19,B3,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.b&display=Crit&charenc=gcirc#,,-bi-im
5436,-bi-im:,mi?-bi-im hu-mu-dug?,mi[cvne] dug[speak],c.2.4.2.b,22,B6,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.b&display=Crit&charenc=gcirc#,,-bi-im
5438,-bi-im:,mi?-bi-im hu-mu-dug?,mi[cvne] dug[speak],c.2.4.2.b,24,B8,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.b&display=Crit&charenc=gcirc#,,-bi-im
5458,-bi:sud[distant],mi?-bi su?-ud-še? ga-mu-u?-en-de?-en,mi[cvne] dug[speak],c.4.02.1,74,D7,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.02.1&display=Crit&charenc=gcirc#,sud[distant],-bi
5459,-bi:sud[distant],mi?-bi su?-ud-še? ga-mu-u?-en-de?-en,mi[cvne] dug[speak],c.4.02.1,85,D18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.02.1&display=Crit&charenc=gcirc#,sud[distant],-bi
5460,-bi:sud[distant],mi?-bi su?-ud-še? ga-mu-u?-en-de?-en,mi[cvne] dug[speak],c.4.02.1,94,D27,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.02.1&display=Crit&charenc=gcirc#,sud[distant],-bi
5478,-e-eš:,mi?-e-eš na-mu-un-e,mi[cvne] dug[speak],c.4.13.01,26,26,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.01&display=Crit&charenc=gcirc#,,-e-eš
5384,-e-eš?:,mi?-e-eš? X-dug?-X,mi[cvne] dug[speak],c.1.7.4,88,E6,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.7.4&display=Crit&charenc=gcirc#,,-e-eš?
5422,-eš?:,mi?-eš? ba-ra-ni-dug?,mi[cvne] dug[speak],c.2.4.2.05,45,45,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.05&display=Crit&charenc=gcirc#,,-eš?
5431,-eš?:,mi?-eš? da-an-dug?,mi[cvne] dug[speak],c.2.4.2.24,39,39,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.24&display=Crit&charenc=gcirc#,,-eš?
